,class,text
2591,17,i want pad thai but i also want yellow curry and i can't justify my fatass buying both. but i want them both !!
2592,17,@eric_babyface your prefect in ever single way . don't let anyone tell you otherwise . your amazing . hahahaha jk you fatass
2593,17,yes  because apparently we already don't have enough crap to eat in this already over-gourmandized fatass town.� https://t.co/hufqa4alth
2594,17,this fatass gunna eat taco bell without me __
2595,17,im tired but courtneys fatass is taking up my bed
2596,17,rt @offciaiwonho: i can't stand her fatass https://t.co/o8mgia9kk0
2597,17,man im a fatass
2598,17,@elizabe15492381 haha knowing her fatass she's down ____
2599,17,cat had actually trouble rolling onto his stomach lmao omigod you fluffy fatass
2600,17,my deer jerky is done so looks like im going to be that guy hiding in the break room with jerky and pop being a fatass instead of working
2601,17,__ - you say u love me and that makes me s o f t...but get a better icon fatass __
2602,17,i did my sisters makeup but the fatass didnt want brows  it looks kinda ok? :-) https://t.co/hlwtpjrcap
2603,17,rt @hungryboca: niklausaints- fatass i miss you dm me you dyke
2604,17,you know who's underrated? my fatass https://t.co/7xmtdzrljo
2605,17,me &amp; marshun fatass stay arguing __
2606,17,@angelandronio you know yo fatass saw pizza
2607,17,my fatass would be making coditos at 1:43 am
2608,17,my mom brought tacos &amp; my fatass is the happiest ever now
2609,17,ignore my fatass sister but like look its so pretty https://t.co/a2qdsjxjj6
2610,17,i could eat a large cheese pizza by myself rn and i think i'm gonna do that. __ #fatass
2611,17,@mmflint who cares fatass
2612,17,with my fatass brother and johnny ____ https://t.co/kxnuumz7ta
2613,17,i'm a fatass but idc idc __
2614,17,i'm here eating ham and smiling to myself i'm really a fatass
2615,17,just want to thank the girls that curved me this year   without y'all i wouldn't have lost the weight and i'd still be a fatass lol
2616,17,mias fatass went from 0-100 tbh
2617,17,@qhinferno why are u still mentioning me get off my dick fatass
2618,17,taking my fatass to the gym today
2620,17,rt @17sjisoi: listen here you fatass bitch if you hate vernon or lets say one of the members of seventeen then you're not a fucking carat
2621,17,opinion on @plaidphil � fatass i hate her __ https://t.co/ntfmqgauif
2622,17,@_tatirodriguezz hes such a fatass__
2623,17,i'm such a fatass -_-
2624,17,i can't work with fast food etc cause ik my fatass gone be trynna taste test everything
2625,17,next i'm goring to sit on santa lap he's probably going to look purple bc my fatass or make me wear the costume
2627,17,@anaise9 nvm my fatass got mcdonalds
2628,17,damn them nachos was soooo good __ my fatass had a whole plate though
2629,17,someone start gyming with my fatass !
2630,17,youre so cute  but im never stanning that fatass ____ https://t.co/iinqwdy0dn
2631,17,@darrenrovell @josephhcolley damn jamarcus was a fatass like los but 200 pounds lighter
2632,17,my fatass has been eatin' good
2633,17,rt @ant2lit: i eat like a fatass i swear
2634,17,"rt @pussylickingmgc: my fatass always reads ""creepypasta"" as crispy pata. bruh"
2635,17,rt @nikkirangell: i have been such a fatass lately and it's making me so grateful that i have a fast metabolism
2636,17,@curtislepore curtis le rapist look in dms and leave the gc fatass
2637,17,wish i didn't eat everything in the house. smh fatass__
2638,17,me: you need to start eating healthier and go to the gym  fatass  me to me: eat the brownies in the break room https://t.co/hq3qyh7w5e
2639,17,rt @j0diesy: i ate enough food for like three grown ass men today __ am i pregnant? am i getting my period? am i just a fatass? __
2640,17,rt @wispwish: theres no excuse to be under 6ft. hit the gym fatass
2641,17,where's dom's fatass
2642,17,stop fatass?? https://t.co/t8vhag4h5q
2643,17,@decaturr you're crazy  i didn't drink at all last night and i feel amazing today! besides when my fatass for mickeyd's
2644,17,@t0gahimiko fuckin fatass santa sweatin all over kids presents
2645,17,@pattygarciaaaa my fatass obviously ate it
2646,17,how sad that you have to like your own tweets  fatass. https://t.co/rca5tssuht
2647,17,"*gets a message*bro's* "" who could possibly be texting you rn!?"" ""the boy that's gonna bring her fatass food cause its what all girls want""__"
2648,17,@fedoracrocs ok sunny d fatass
2649,17,fatass head like trisha paytas
2650,17,my fatass so dumb
2652,17,but you still copied it you fatass
2653,17,idk if it's just the fatass in me talking  but these look so damn good https://t.co/y8pejlxzpo
2654,17,drove my fatass to mcdonalds just to come to the disappointing fact that they were closed
2655,17,my fatass will die as soon as i see asahi  suga and daichi leave in hq
2657,17,rt @jorduhnnnn: me: pulls out two slices of bread   me to me: bitch you know yo fatass want to sandwiches  me to me: bitch u right  me: pul�
2658,17,@beginvevo omg now yr tired of your fatass .? u have so many names______
2659,17,i think i've gained weight lol guess what i am eating ramen as i'm typing this wow i am such a ~fatass~ __
2660,17,@ghettoxblaster my fatass would __
2661,17,rt @nlntendomuke: i leave twitter for like 6 hours and jess has made a thread and someone is calling me ugly and a fatass
2662,17,@sydneythememe say it back fatass
2663,17,@anything4views look at this chav  slag  pikey  berk  manky wanker. how about that fatass.
2664,17,rt @focusedzo: gabs calls me bb in one tweet and fatass in the next. kinky
2665,17,walking to vons and stuff is fine  only a mile and stuff  how the hell did my fatass freshman self climb the hill from walmart
2666,17,"i make social justice propaganda ""culture shock"" vids and sit on my fatass with secret desires and goals to legaliz� https://t.co/dcjneebnkh"
2667,17,on the bright side  my fatass got chicken nuggets from mcdonald's
2668,17,@trulynhl it's 6 days fatass
2669,17,"i had called some jit ""fatass"" and the teacher had me call my mom in the middle of class and said ""tell her wat u said to the kid"""
2670,17,delete this fatass https://t.co/hck3hziu39
2671,17,i mean we call each other fatass and ugly https://t.co/zbnfvruml6
2672,17,rt @ashantaaaaaaa: until he gets mad and calls you a fatass https://t.co/ex8ypzpwm2
2673,17,only my fatass would fall asleep with chocolate to wake up to it all over myself and my bed ______
2674,17,rt @maddie_8615: i like being pregnant through the holidays  more the reason to be a fatass
2675,17,@reactuh arron went out and his fatass still wont let me play
2676,17,@chilledminter ok fatass i am off private love u
2677,17,@jasmineelovee_ i know lol slap edgar's fatass when he wakes up
2678,17,well  that was one way to learn not to eat like a fatass.
2679,17,"my fatass was like ""wow this twitter beef....beef... carne asada fries."" now i'm hungry."
2680,17,grandpa: *looks at dog*  grandpa: hey dickface  grandpa: *gently pets dog* grandpa: shithead
2681,17,"president dr. ali houshmand invited us over for dinner and my fatass was like ""yo can i get some leftovers tho"" and� https://t.co/zpvpkix8t8"
2682,17,spam me fatass � i have biggie https://t.co/ko19axw2qs
2683,17,@pay_makaveli ohkayy and same to you tf__on ya snap there's always some type of food fatass__actually we eat the same amount cuz you my twin____
2684,17,my jeans keep ripping bc of my fatass thighs__
2685,17,i'd probably break every part of my body cause my fatass hit that tramp and fly so far up and hit the ceiling https://t.co/dru42awgnw
2687,17,paiges fatass ew https://t.co/a7xu7jpuzc
2688,17,im such a fatass i'm always eating
2689,17,fell asleep for 15 minutes before jailana fatass woke up hollering for a bottle. ____
2690,17,@yarababa_ a must. &amp; my fatass wanted a chocolate milkshake  gotta get thick (((; so i truly believes that my mom and everyone in my house
2691,17,"rt @the_valdiuxx: my co-worker said that if we say ""moo"" at chick-fil-a you get a free ice cream. i get there and my fatass said ""moo"" and�"
2692,17,"@miss_peachyqbm my mom calls me a pumpkin.  not in the sweet ""hey pumpkin "" but the ""hey fatass"" pumpkin way"
2693,17,why do the hot fries bags not come in bigger sizes when they know a fatass gonna buy two bags already anyways https://t.co/cogbeslrey
2694,17,this ugly ass didnt go for a run yesterday  get to work fatass.
2695,17,my dad was trying to give me a red pen and my fatass thought it was a hot cheeto from the corner of my eye
2696,17,rt @ruvalcabajess: at midnight i don't just unwrap presents i go &amp; unwrap more tamales bc my fatass can't have enough
2697,17,rt @seoksjns: i wrote tiffany a whole paragraph about how much j appreciate hwr and her fatass dint even blink bc i spelt her name@wronf i�
2698,17,wsomeone gave me a gift and left it ay my house and dicmr ryign i dont know who did t but they left tons of chocolate my fatass is whipping
2699,17,@nudah happy birthday fatass  keep up the great content. here is a couple of presents for you  hope you enjoy them.� https://t.co/hwnxlgnedr
2700,17,y'know body positivity also includes thinass people and not just fatass people
2701,17,im still hungry im sucha fatass
2702,17,i don't think your boogie i think you're a fatass � you're a bully :(  https://t.co/i0zqvsahc0
2703,17,how much of a dick/fatass to be to go to micky ds on christmas? i just did
2714,17,my dog just parked like a lunatic. i'm not now dickface. thank you. #dogmomproblems https://t.co/kzhh95qr2i
2725,17,@earl_greyt yeah dickface let me see them do it. nobody asked for your wise opinion.
2808,17,the champ gone still be the champ even after you get fucked up dickface https://t.co/4iifzuwuvv
2850,17,"@twolinepass @_ahob @bluejacketsnhl  ""cowardly"" coming from dickface lambert that's rich"
2853,17,@astldbyash dickface __
2878,17,@mmflint you couldn't fight a crippled chihuahua lardass and now you want to take on the most powerful man on the planet? look in the mirror
2879,17,@chieftrumpster @aziaelion @ascasca @foxnews why do you call women lardass? are you that evil?
2880,17,.@foxnews snow flake this lardass https://t.co/uxkbuftenk ppl like u are why we need more tax brackets� https://t.co/nlbkf6rqhm
2883,17,i'll build a wa-
2887,17,rt @duckspeakeasy: i like dropping loads  lardass ornery asshole druggies https://t.co/gynciylodg
2889,17,@kellyannepolls rocks! she guided president @realdonaldtrump to defeat evil @hillaryclinton lardass @lolalolita0 ga� https://t.co/mzvxiebmko
2893,17,@rosie @angel31257 in other words you're a mentally unstable bitter butthurt ignorant delusional lardass leftist liberal bulldyke. __
2894,17,keep fucking that chicken if it makes you happy lardass. #ibuyandsellassholeslikeyoueveryday @carlhurdmba
2896,17,what a conniving short-memory-lardass are yee mcconnell theres a hot place in hell with your name on it you craven� https://t.co/jmjvgk7jfn
2897,17,@kings_of_lydia @kraut_and_tea come on he was a lardass fatso anyway. let me console you i'm just as german as kr� https://t.co/oyuxiudof1
2900,17,rt @philcoforde: @realdonaldrumpf @thedailyedge lazy lardass @realdonaldtrump is a plagiarizing god https://t.co/rwqzjgco9s
2926,17,@kagensakura no but srs u always complain but imma go ahead and call bs and assume u keep mistyping fab ok bye lardass x
2928,17,what is it this time? michel &amp; the droogs?... &amp; the undercover lardass upset me?... idiotic bullshit.
2929,17,@mmflint you are one big nasty pos. go away and take the rest of ur buddies w you. and stop eating so many cheezburgers and fries lardass
2930,17,damn this lardass is beefier than i expected. we'll have to find another way to defeat him... #off
2933,17,possible sightings of the northern lights in scotland. seen 2 or 3 eclipses tonight each time commons has been on the ball. #lardass
2946,17,rt @ok22322: @_roselineeee @nochilllnicole aight calm down lardass
2950,17,right lardass  @lolalolita0 &amp; gag hag @jomadram https://t.co/8ahgfklhkb
2952,17,that orange lardass will croak before then. people will line up to spit on trump's headstone. https://t.co/u9qaxkik7d
2953,17,@tyrelgodbersen today is for a fact not a good day. stepped through the ceiling at the lumber yard. #lardass
2954,17,quick question: if i go to the mall at eat half a cinnabon does that mean i'm half of a lardass?
2955,17,rt @realtommurray: my new vivoactive smart watch just buzzed and told me to get moving. might as well have called me a lardass. asshole wat�
